fuel,km_drove,location,model,owner,price,url
Petrol,97600 ,Delhi,Maruti Suzuki Swift VXi 2013,First Owner,294000,https://droom.in/product/maruti-suzuki-swift-vxi-2013-5db55ca34e80addc068b4587
Petrol,56000 ,Thane,Honda City 1.5 V MT 2015,First Owner,749600,https://droom.in/product/honda-city-15-v-mt-2015-5e454003c5865d61098b4579
Diesel,31000 ,Thane,Honda City V MT DIESEL 2014,First Owner,600000,https://droom.in/product/honda-city-v-mt-diesel-2014-5e453d27b880adf8068b4579
Diesel,56000 ,Patiala,Toyota Fortuner 3.0 4X4 MT 2010,First Owner,915000,https://droom.in/product/toyota-fortuner-30-4x4-mt-2010-5e44366022865dae088b45bc
Diesel,56000 ,Thane,Mercedes-Benz C-Class C 220 CDI Avantgarde 2014,First Owner,2202600,https://droom.in/product/mercedes-benz-c-class-c-220-cdi-avantgarde-2014-5e443a6dc98a5d8d068b45a7
Diesel,56000 ,Patiala,Maruti Suzuki Swift Dzire ZDi BS-IV 2014,First Owner,527000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-bs-iv-2014-5e47f755b8f4ace545fec6db
Diesel,56000 ,Patiala,Maruti Suzuki Swift Dzire ZDi BS-IV 2015,First Owner,584000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-bs-iv-2015-5e47f64bb8f4ace045fec6e2
Diesel,65000 ,Delhi,Chevrolet Cruze LTZ 2013,First Owner,580000,https://droom.in/product/chevrolet-cruze-ltz-2013-5e47ecd313f4ac820b74466d
Petrol,65800 ,Pune,Maruti Suzuki Alto K10 VXi 2016,Second Owner,325000,https://droom.in/product/maruti-suzuki-alto-k10-vxi-2016-5e47e2b767865dce0b078b7c
Diesel,17400 ,Mumbai,Renault Duster 110 PS RXZ 4x4 Diesel MT 2015,First Owner,1100000,https://droom.in/product/renault-duster-110-ps-rxz-4x4-diesel-mt-2015-5e466c69ea865d8a068b4596
Petrol,7700 ,Mumbai,Honda City VX 2015,First Owner,925000,https://droom.in/product/honda-city-vx-2015-5e466ac5e58a5d9b068b4581
Diesel,25000 ,Mumbai,Renault Fluence Advantage Edition 2012,First Owner,750000,https://droom.in/product/renault-fluence-advantage-edition-2012-5e466966e58a5d96068b4587
Petrol,14500 ,Delhi,Bentley Continental Flying Spur W12 2008,First Owner,11500000,https://droom.in/product/bentley-continental-flying-spur-w12-2008-5e4662c23a81adf30bc1ad3d
Diesel,31637 ,Malout,Maruti Suzuki Swift ZDi 2014,First Owner,425000,https://droom.in/product/maruti-suzuki-swift-zdi-2014-5e47d35067865df00a078b9a
Petrol,15000 ,Delhi,Aston Martin Rapide V 12 2011,First Owner,16770000,https://droom.in/product/aston-martin-rapide-v-12-2011-5e47ccba1b81ad0d0d126e26
Diesel,35000 ,Thane,Audi A4 2.0 TDI 2010,Second Owner,1071800,https://droom.in/product/audi-a4-20-tdi-2010-5e47cb2713f4acb00a7446a4
Diesel,68000 ,Thane,BMW 5 Series 525D Luxury Plus 2012,First Owner,2509800,https://droom.in/product/bmw-5-series-525d-luxury-plus-2012-5e46e516e46d4bac068b45d8
Diesel,56000 ,Patiala,Renault Scala RXL DIESEL 2015,First Owner,381000,https://droom.in/product/renault-scala-rxl-diesel-2015-5e47df2fc9865d9b09aa0e0e
Diesel,31000 ,Kolkata,BMW 3 Series 320d Luxury Line 2013,First Owner,1399000,https://droom.in/product/bmw-3-series-320d-luxury-line-2013-5e7621a323f0ce6c088b458a
Petrol,31000 ,Kolkata,Mercedes-Benz B-Class B 180 Sport 2014,First Owner,1420000,https://droom.in/product/mercedes-benz-b-class-b-180-sport-2014-5cf61ce7a38a5dbf0942852e
Diesel,80000 ,Mumbai,Land Rover Range Rover Evoque Prestige SD4 2012,First Owner,2600000,https://droom.in/product/land-rover-range-rover-evoque-prestige-sd4-2012-5db6929e7580adfa0b8c7171
Petrol,19500 ,Delhi,Bentley Bentayga W12 2016,First Owner,32500000,https://droom.in/product/bentley-bentayga-w12-2016-5ddb3e75086e4b4f1bfaf689
Petrol,5400 ,Ghaziabad,Rolls-Royce Ghost Extended Wheelbase 2019,First Owner,56000000,https://droom.in/product/rolls-royce-ghost-extended-wheelbase-2019-5e3a388321724b820cd0d572
Diesel,85400 ,Jaipur,Toyota Land Cruiser LC 200 VX 2017,Third Owner,7500000,https://droom.in/product/toyota-land-cruiser-lc-200-vx-2017-5dfd9f5641865db3068b457b
Diesel,60000 ,Gurgaon,Audi A6 2.0 TDI Technology Pack 2015,Second Owner,2840000,https://droom.in/product/audi-a6-20-tdi-technology-pack-2015-5e46525e3581ade0073a811c
Diesel,73000 ,Gurgaon,Toyota Innova Crysta 2.4 GX 8 STR 2017,Second Owner,1390000,https://droom.in/product/toyota-innova-crysta-24-gx-8-str-2017-5e4651d206724be0076be0b2
Diesel,74000 ,Gurgaon,Toyota Innova Crysta 2.4 GX 8 STR 2017,Second Owner,1400000,https://droom.in/product/toyota-innova-crysta-24-gx-8-str-2017-5e46514106724bdb076be0c1
Diesel,108366 ,Chandigarh,Mercedes-Benz E-Class E 250 CDI 2014,First Owner,2250000,https://droom.in/product/mercedes-benz-e-class-e-250-cdi-2014-5cf9111b63865d0d08c67564
Diesel,18685 ,Delhi,Mahindra XUV500 W8 4X4 2012,First Owner,680000,https://droom.in/product/mahindra-xuv500-w8-4x4-2012-5e4a18e25780adea096be3d6
Diesel,65000 ,Hissar,Hyundai Verna VGT CRDI SX 1.5 2009,Second Owner,350000,https://droom.in/product/hyundai-verna-vgt-crdi-sx-15-2009-5e4cc530856d4bce075eb3c2
Diesel,58000 ,Bhuj,Toyota Innova Crysta 2.8 Z AT 7 STR 2017,First Owner,1879000,https://droom.in/product/toyota-innova-crysta-28-z-at-7-str-2017-5e4c2da5b7f4ac2c24d1192f
Petrol,50000 ,Delhi,Hyundai i20 Sportz 1.2 2016,First Owner,500000,https://droom.in/product/hyundai-i20-sportz-12-2016-5e450625686e4b96068b457a
Diesel,63000 ,Ganganagar,Nissan Sunny XV DIESEL 2012,First Owner,425000,https://droom.in/product/nissan-sunny-xv-diesel-2012-5adaf45365865d9c068b4567
Petrol,70000 ,Ghaziabad,Volkswagen Polo Comfortline 1.2L (P) 2014,Second Owner,275000,https://droom.in/product/volkswagen-polo-comfortline-12l-p-2014-5e5aaebf658a5dfe18dffbe6
Petrol,63000 ,Delhi,Honda Accord 2.4 AT 2010,First Owner,600000,https://droom.in/product/honda-accord-24-at-2010-597c4415c87383648c0860f2
Petrol,71000 ,Mumbai,Chevrolet Optra LT 1.8 2008,Second Owner,159200,https://droom.in/product/chevrolet-optra-lt-18-2008-5e11a8f3fb80ad9f57e05039
Diesel,42500 ,Delhi,BMW X6 xDrive 30d 2011,First Owner,2950000,https://droom.in/product/bmw-x6-xdrive-30d-2011-5ddf13a32a6e4bb60ce6ddc0
Petrol,48699 ,Kolkata,Hyundai i20 Magna 1.2 (O) 2010,First Owner,225000,https://droom.in/product/hyundai-i20-magna-12-o-2010-595653af1bf5a0401988a726
Petrol,7000 ,Delhi,Honda Jazz V AT 2017,First Owner,725000,https://droom.in/product/honda-jazz-v-at-2017-5d5e33f57280adb107cf7b30
Petrol,4570 ,Ahmedabad,Hyundai Grand i10 Sports Edition 1.2L Kappa VTVT 2018,First Owner,615000,https://droom.in/product/hyundai-grand-i10-sports-edition-12l-kappa-vtvt-2018-5d5faaf362865d13082ab8a0659
Petrol,3500 ,Gurgaon,Nissan Micra XL CVT 2017,First Owner,587100,https://droom.in/product/nissan-micra-xl-cvt-2017-5a618252e2714bb9117f8ead
Petrol,1800 ,Delhi,Maruti Suzuki Celerio VXi (O) 2018,First Owner,450000,https://droom.in/product/maruti-suzuki-celerio-vxi-o-2018-5b3b3423f6f3acf507a5bc23
Diesel,265000 ,Nagaur,Toyota Innova 2.5 G4 8 STR 2006,Third Owner,255000,https://droom.in/product/toyota-innova-25-g4-8-str-2006-5ec5eb6e2d875de907aefb82
Petrol,30000 ,Delhi,Hyundai Santro Xing GL 2014,First Owner,249000,https://droom.in/product/hyundai-santro-xing-gl-2014-5ec5614113f4acce147e9646
Petrol,12500 ,Jodhpur,Rolls-Royce Ghost 6.5 2011,First Owner,25000000,https://droom.in/product/rolls-royce-ghost-65-2011-5ec670ce876e4b57078b4572
Diesel,33000 ,Delhi,Audi Q7 4.2 TDI QUATTRO 2010,First Owner,2200000,https://droom.in/product/audi-q7-42-tdi-quattro-2010-5ec550a35780ad2068deb2e0
Petrol,23000 ,Mumbai,Honda City ZX CVT i-VTEC 2017,First Owner,1149300,https://droom.in/product/honda-city-zx-cvt-i-vtec-2017-5d9c532fcef3ac150859637b
Petrol,12400 ,Ahmedabad,BMW X6 35i M Sport 2019,First Owner,9850000,https://droom.in/product/bmw-x6-35i-m-sport-2019-5da3dc92ab865d90068b4567
Diesel,44758 ,Delhi,Skoda Octavia Elegance 2.0 TDI AT 2015,First Owner,1600000,https://droom.in/product/skoda-octavia-elegance-20-tdi-at-2015-5e37c16b46724b3607ab4a79
Diesel,10469 ,Delhi,Toyota Fortuner 2.8 4x4 AT 2019,First Owner,3572000,https://droom.in/product/toyota-fortuner-28-4x4-at-2019-5e68b58527724bc0068b457f
Diesel,69000 ,Mumbai,Maruti Suzuki S-Cross Alpha 1.3 2015,First Owner,990000,https://droom.in/product/maruti-suzuki-s-cross-alpha-13-2015-5e68b39e428a5d90068b4567
Diesel,38000 ,Bangalore,Skoda Rapid 1.5 TDI CR Style Plus AT 2016,First Owner,825000,https://droom.in/product/skoda-rapid-15-tdi-cr-style-plus-at-2016-5e74ba3e006e4b7b068b456b
Petrol,65000 ,Hissar,Fiat Linea EMOTION 1.4 2010,Second Owner,300000,https://droom.in/product/fiat-linea-emotion-14-2010-5e53c26f79f4ac9f068b45c7
Diesel,70000 ,Hissar,Toyota Innova 2.5 G 2011,Second Owner,550000,https://droom.in/product/toyota-innova-25-g-2011-5e53c19d6f80ad0d2271605f
Petrol,60000 ,Hissar,Toyota Innova 2.0 G 2008,Second Owner,380000,https://droom.in/product/toyota-innova-20-g-2008-5e53c0b4286e4be1068b4607
Diesel,60000 ,Hissar,Maruti Suzuki Swift DZire LDi 2012,Second Owner,400000,https://droom.in/product/maruti-suzuki-swift-dzire-ldi-2012-5e53bf256f80adb9207160c5
Petrol,70000 ,Hissar,Toyota Innova 2.0 G 2006,Second Owner,350000,https://droom.in/product/toyota-innova-20-g-2006-5e53bd6c6f80ad631e7161a1
Petrol,58000 ,Hissar,Hyundai Santro Xing GL 2012,Second Owner,250000,https://droom.in/product/hyundai-santro-xing-gl-2012-5e53bbf96f80ad5121716067
Diesel,67000 ,Hissar,Maruti Suzuki Swift DZire ZDi 2013,Second Owner,500000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-2013-5e53ba91b580ad6e078b456b
Petrol,72000 ,Delhi,SKODA SUPERB Elegance 1.8 TSI AT 2011,First Owner,575000,https://droom.in/product/skoda-superb-elegance-18-tsi-at-2011-5dde639322724bb10761c001
Petrol,26500 ,Jaipur,Rolls-Royce Ghost 6.5 2010,First Owner,22500000,https://droom.in/product/rolls-royce-ghost-65-2010-5e0ef86ffb80ad86395f761d
Petrol,66500 ,Ghaziabad,Rolls-Royce Ghost Extended Wheelbase 2017,Third Owner,39500000,https://droom.in/product/rolls-royce-ghost-extended-wheelbase-2017-5e105037e4714b0807315418
Diesel,64000 ,Mumbai,Mahindra XUV500 W8 2013,Second Owner,645000,https://droom.in/product/mahindra-xuv500-w8-2013-5eaabe840b875d180d8b4568
Petrol,69000 ,Mumbai,Ford Figo EXI DURATEC 1.2 2011,Second Owner,199000,https://droom.in/product/ford-figo-exi-duratec-12-2011-5eaabd7957f4ac760c8b456b
Petrol,54000 ,Mumbai,Nissan Sunny XL CVT AT 2013,Second Owner,375000,https://droom.in/product/nissan-sunny-xl-cvt-at-2013-5eaab6d90b875d670c8b4567
Diesel,46000 ,Jalandhar,Maruti Suzuki Swift DZire VDi BS-IV 2016,First Owner,575000,https://droom.in/product/maruti-suzuki-swift-dzire-vdi-bs-iv-2016-5eabfddbc3865da4068b456d
Diesel,20756 ,Delhi,Ford Endeavour Titanium 3.2 4x4 AT 2018,First Owner,3265000,https://droom.in/product/ford-endeavour-titanium-32-4x4-at-2018-5e5e2dd1658a5d541e31c1be
Petrol,60000 ,Ghaziabad,Hyundai Santro ASTA 2019,First Owner,500000,https://droom.in/product/hyundai-santro-asta-2019-5e5a1fd0f4f3ac4709ef283f
Petrol,20000 ,Delhi,Maruti Suzuki Celerio Vxi AMT 2015,First Owner,500000,https://droom.in/product/maruti-suzuki-celerio-vxi-amt-2015-5e588e47026e4bc81b37c557
Diesel,56000 ,Gurgaon,Toyota Etios GD 2015,Second Owner,530000,https://droom.in/product/toyota-etios-gd-2015-5e58aa6c636e4bab08bcf52c
Diesel,89000 ,Pune,Toyota Innova 2.5 VX 2012,First Owner,1200000,https://droom.in/product/toyota-innova-25-vx-2012-5937d4431bf5a0b27e438918
Diesel,26844 ,Delhi,Land Rover Range Rover Sport SDV6 HSE 2017,Fourth Owner Or More,9200000,https://droom.in/product/land-rover-range-rover-sport-sdv6-hse-2017-5e58c156676e4bf5068b4576
Petrol,8796 ,Delhi,MG Hector Sharp 1.5 DCT Petrol 2020,First Owner,1725000,https://droom.in/product/mg-hector-sharp-15-dct-petrol-2020-5e57a2cf026e4bcf393b8df2
Petrol,9735 ,Delhi,Skoda Rapid 1.6 MPI AMBITION AT 2020,First Owner,1172000,https://droom.in/product/skoda-rapid-16-mpi-ambition-at-2020-5e57a9b2026e4b7a5e3b8c41
Diesel,29756 ,Delhi,Mercedes-Benz CLA 200 CDI Sport 2019,First Owner,3775000,https://droom.in/product/mercedes-benz-cla-200-cdi-sport-2019-5e58d324866e4b5e08667b9f
Diesel,7866 ,Delhi,Skoda Rapid Style 1.5 TDI AT 2020,First Owner,1445000,https://droom.in/product/skoda-rapid-style-15-tdi-at-2020-5e57b824026e4b31573b8cf5
Petrol,11868 ,Delhi,MG Hector Sharp 1.5 DCT Petrol 2020,First Owner,1725000,https://droom.in/product/mg-hector-sharp-15-dct-petrol-2020-5e57c6a1c6865da6068b45b7
Diesel,65000 ,Mumbai,BMW 3 Series 320d Luxury Line 2008,First Owner,800000,https://droom.in/product/bmw-3-series-320d-luxury-line-2008-5d1b237d61865da807e1f7ec
Petrol,68000 ,Delhi,Honda Civic 1.8V MT 2011,First Owner,520000,https://droom.in/product/honda-civic-18v-mt-2011-5ae981fce38a5d6b08a45b89
Petrol,68372 ,Delhi,Maruti Suzuki Wagon R LXi 2015,Second Owner,264000,https://droom.in/product/maruti-suzuki-wagon-r-lxi-2015-5e4bf03965865da5068b46f3
Diesel,52000 ,Thane,Jaguar XJ 3.0 DIESEL PORTFOLIO 2010,First Owner,3940000,https://droom.in/product/jaguar-xj-30-diesel-portfolio-2010-5e4be8a5c1714bb7068b467c
Diesel,56000 ,Hissar,Mercedes-Benz C-Class 220 CDI AVANTGARDE AT 2015,First Owner,2439000,https://droom.in/product/mercedes-benz-c-class-220-cdi-avantgarde-at-2015-5e4d239225724b9a068b4574
Diesel,60000 ,Gurgaon,Maruti Suzuki Swift DZire ZDi 2015,Second Owner,550000,https://droom.in/product/maruti-suzuki-swift-dzire-zdi-2015-5e4d29fa8a6e4bde068b45bc
Diesel,68321 ,Delhi,Volkswagen Polo Highline 1.5L (D) 2013,Second Owner,426000,https://droom.in/product/volkswagen-polo-highline-15l-d-2013-5e4b7d7ae16d4b7b072c580d
Petrol,81700 ,Gurgaon,Hyundai i10 Era 2008,Second Owner,117200,https://droom.in/product/hyundai-i10-era-2008-5e4b71a2ff714bc608a04684
Diesel,34000 ,Delhi,Mahindra XUV500 W8 2014,First Owner,848000,https://droom.in/product/mahindra-xuv500-w8-2014-5e4cd95227724bdf0741f417
Diesel,78520 ,Delhi,Volkswagen Jetta 2.0L TDI Highline 2012,First Owner,750000,https://droom.in/product/volkswagen-jetta-20l-tdi-highline-2012-5e3d42ebb9f4ac7d068b456d
Diesel,72136 ,Delhi,Mahindra Verito 1.5 D4 BS III 2013,First Owner,350000,https://droom.in/product/mahindra-verito-15-d4-bs-iii-2013-5e3d3e0c2a6e4b8907a4a4bb
Diesel,92500 ,Hissar,Toyota Etios GD SP 2015,Second Owner,530000,https://droom.in/product/toyota-etios-gd-sp-2015-5e3fc0cf016e4b120855587d
Diesel,97200 ,Hissar,Toyota Innova 2.5 ZX 7 STR BS IV 2015,Second Owner,990000,https://droom.in/product/toyota-innova-25-zx-7-str-bs-iv-2015-5e3fbfd8016e4b9409555860
Diesel,95840 ,Hissar,Toyota Innova 2.5 ZX 7 STR BS IV 2015,Second Owner,980000,https://droom.in/product/toyota-innova-25-zx-7-str-bs-iv-2015-5e3fbe40e58a5dd407de5a5d
Diesel,96321 ,Hissar,Toyota Land Cruiser LC200 VX 2011,Second Owner,3750000,https://droom.in/product/toyota-land-cruiser-lc200-vx-2011-5e3fbce9da80ad400893800c
Petrol,97600 ,Delhi,Maruti Suzuki Swift VXi 2013,First Owner,294000,https://droom.in/product/maruti-suzuki-swift-vxi-2013-5db55ca34e80addc068b4587
Diesel,54000 ,Hyderabad,Hyundai i20 Magna 1.4 CRDi 2012,First Owner,375000,https://droom.in/product/hyundai-i20-magna-14-crdi-2012-5eb419355580add2088b456e
Diesel,122335 ,Gurgaon,Honda City SV i-DTEC 2014,First Owner,550000,https://droom.in/product/honda-city-sv-i-dtec-2014-5e3705d359f4acae5c8b4569692
Diesel,41780 ,Mumbai,Jaguar XF 2.2 Diesel Luxury 2015,First Owner,3010900,https://droom.in/product/jaguar-xf-22-diesel-luxury-2015-5e3fc15055f4ac7b3dbd3bcf
Petrol,19678 ,Delhi,Chevrolet Aveo LT 1.6 Opt 2006,First Owner,123900,https://droom.in/product/chevrolet-aveo-lt-16-opt-2006-5e414cc971f4ac4508fffd77
Diesel,18078 ,Delhi,Chevrolet Cruze 2.0 LTZ MT 2011,First Owner,427341,https://droom.in/product/chevrolet-cruze-20-ltz-mt-2011-5e4149c571f4ac2708fffd7e
Diesel,75000 ,Delhi,Audi Q5 2.0 TDI QUATTRO 2012,Second Owner,1608038,https://droom.in/product/audi-q5-20-tdi-quattro-2012-5e4118c0e48a5dcd0ae92f27
Diesel,75000 ,Gurgaon,Toyota Innova 2.5 VX 7 STR BS III 2010,Third Owner,550000,https://droom.in/product/toyota-innova-25-vx-7-str-bs-iii-2010-5e3fe020a56e4b9907af9886
Petrol,768 ,Delhi,Toyota Glanza V 2020,First Owner,1050000,https://droom.in/product/toyota-glanza-v-2020-5e2e353dfb80ad344f2845af
Diesel,77000 ,Delhi,Maruti Suzuki  Ertiga ZDi 2012,Second Owner,475000,https://droom.in/product/maruti-suzuki-ertiga-zdi-2012-5e3acaecc3865d98098b4576
Diesel,65000 ,Delhi,Maruti Suzuki Swift DZire VDi 2013,First Owner,380000,https://droom.in/product/maruti-suzuki-swift-dzire-vdi-2013-5e3ac9fac3865db6068b45a1
Diesel,39286 ,Chennai,Audi Q7 45 TDI Technology Pack 2016,First Owner,5700000,https://droom.in/product/audi-q7-45-tdi-technology-pack-2016-5e3a7442c4865dd2076ce7eb
Diesel,500000 ,Jaipur,Hyundai Verna 1.6 CRDI SX 2010,Second Owner,234000,https://droom.in/product/hyundai-verna-16-crdi-sx-2010-5e3ab545c3865de3078b457d
Diesel,39863 ,Chennai,Audi A4 35 TDI Multitronic 2016,First Owner,3000000,https://droom.in/product/audi-a4-35-tdi-multitronic-2016-5e3a75f32d875d3907478e32
Diesel,57000 ,Hissar,Toyota Fortuner 3.0 MT 4X4 2011,First Owner,1073000,https://droom.in/product/toyota-fortuner-30-mt-4x4-2011-5e3c22abfd855d9e078b45a1
Diesel,43000 ,Hissar,Hyundai Creta 1.4 S Diesel 2018,First Owner,1052000,https://droom.in/product/hyundai-creta-14-s-diesel-2018-5e3c1ccf648a5df00c8b456e
Diesel,32000 ,Hyderabad,Audi Q7 45 TDI Quattro 2018,First Owner,7156000,https://droom.in/product/audi-q7-45-tdi-quattro-2018-5e3bf73065f4ceb0068b458f
Diesel,35000 ,Mumbai,Jeep Compass Limited (O) 2.0 Diesel 2017,First Owner,1500000,https://droom.in/product/jeep-compass-limited-o-20-diesel-2017-5e3bf25e43865dd1068b4635
Diesel,47000 ,Hissar,Toyota Innova Crysta 2.8 ZX AT 7 STR 2019,First Owner,2301000,https://droom.in/product/toyota-innova-crysta-28-zx-at-7-str-2019-5e3c48dfab865d350b8b457a
Diesel,54000 ,Hissar,Toyota Fortuner 3.0 4X4 MT 2012,First Owner,1231000,https://droom.in/product/toyota-fortuner-30-4x4-mt-2012-5e3c4207ab865db8068b459f
Petrol + Cng,24560 ,Delhi,Maruti Suzuki WAGON R 1.0 LXI CNG 2015,First Owner,345650,https://droom.in/product/maruti-suzuki-wagon-r-10-lxi-cng-2015-5e382848066e4ba6068b4568
Diesel,47000 ,Hissar,Land Rover Range Rover Evoque Prestige SD4 2015,First Owner,3035000,https://droom.in/product/land-rover-range-rover-evoque-prestige-sd4-2015-5e382110e9865dc8068b458b
Petrol,52737 ,Delhi,Hyundai i20 Magna 1.2 2010,First Owner,222595,https://droom.in/product/hyundai-i20-magna-12-2010-5e3812d3e9865da2068b4569
Diesel,32403 ,Ghaziabad,Maruti Suzuki Dzire ZDi+ AMT 2017,First Owner,690000,https://droom.in/product/maruti-suzuki-dzire-zdi-amt-2017-5e31286b2e80ad5c07747cb7781
Diesel,68000 ,Bhuj,BMW 5 Series 520d 2011,First Owner,1679000,https://droom.in/product/bmw-5-series-520d-2011-5e38cf8c59f4ac245d6a3ce5
Petrol,13546 ,Delhi,Toyota Corolla Altis JS 2014,First Owner,759000,https://droom.in/product/toyota-corolla-altis-js-2014-5e412ce87580ad960be2d7d2
Diesel,135000 ,Coimbatore,Skoda Octavia 2.0 TDI CR Ambition AT 2015,First Owner,1200000,https://droom.in/product/skoda-octavia-20-tdi-cr-ambition-at-2015-5e90696dd380adf3118b4567
Diesel,56000 ,Hissar,Mercedes-Benz C-Class 220 CDI 2017,First Owner,2502000,https://droom.in/product/mercedes-benz-c-class-220-cdi-2017-5e36b4aa24724bd5079935b9
Diesel,120000 ,Ganganagar,Chevrolet Cruze LTZ 2009,Second Owner,250000,https://droom.in/product/chevrolet-cruze-ltz-2009-5e70b564878a5d9a068b456d552
Petrol,27868 ,Delhi,Maruti Suzuki Wagon R VXi BS IV 2012,First Owner,205000,https://droom.in/product/maruti-suzuki-wagon-r-vxi-bs-iv-2012-5e208d18836d4b74068b4614
Diesel,129000 ,Ahmedabad,Toyota Fortuner 3.0 4X4 MT 2013,First Owner,1650000,https://droom.in/product/toyota-fortuner-30-4x4-mt-2013-5d1d739335f4ac430899664d
Diesel,37916 ,Kanpur,Hyundai Creta 1.6 SX Diesel 2018,First Owner,1200000,https://droom.in/product/hyundai-creta-16-sx-diesel-2018-5e38eb6559f4ac24666a3ce3921
Petrol,79000 ,Faridabad,Hyundai i10 Magna 2011,Second Owner,190000,https://droom.in/product/hyundai-i10-magna-2011-5e062b4e59f4ac000793c72f
Petrol,68000 ,Faridabad,Hyundai Santro Xing GL 2012,Second Owner,159800,https://droom.in/product/hyundai-santro-xing-gl-2012-5e06382e686e4b3b076a9506
Diesel,50088 ,Mohali,Toyota Fortuner 3.0 4X2 AT 2015,First Owner,1742000,https://droom.in/product/toyota-fortuner-30-4x2-at-2015-5e5a75d9c36d4b5b09fb34a1
Diesel,2000 ,Mumbai,Mercedes-Benz GLS 350 d 2019,First Owner,8741062,https://droom.in/product/mercedes-benz-gls-350-d-2019-5d644986a18a5de60764881b
Petrol,5800 ,Mumbai,Maruti Suzuki Ertiga VXi 2016,First Owner,631000,https://droom.in/product/maruti-suzuki-ertiga-vxi-2016-5dc7e67db280ad4d0918605f
Petrol,80000 ,Mumbai,Honda CR-V 2.4L AT AVN 2016,First Owner,1850000,https://droom.in/product/honda-cr-v-24l-at-avn-2016-5c668b2d3477cb537a3f4b14
Petrol,7000 ,Mau,Renault KWID RXL 2018,First Owner,400000,https://droom.in/product/renault-kwid-rxl-2018-5eca498399f4ac4b4c9d20b2
Petrol,33000 ,Delhi,Jaguar XJ 2.0L Portfolio LWB 2017,First Owner,5565800,https://droom.in/product/jaguar-xj-20l-portfolio-lwb-2017-5ea2b827a6865dbb068b457a665
Diesel,34000 ,Delhi,Mercedes-Benz GLS 350 d 2017,First Owner,7978936,https://droom.in/product/mercedes-benz-gls-350-d-2017-5c4ae57897f4ac390e211086
Petrol,26000 ,Mumbai,Hyundai i20 Magna 1.2 2013,First Owner,332000,https://droom.in/product/hyundai-i20-magna-12-2013-5cd1540452f4accd07f6c3b4
Diesel,135000 ,Coimbatore,Skoda Octavia 2.0 TDI CR Ambition AT 2015,First Owner,1200000,https://droom.in/product/skoda-octavia-20-tdi-cr-ambition-at-2015-5e90696dd380adf3118b4567
Diesel,72000 ,Ghaziabad,Hyundai Verna 1.6 CRDI SX (O) AT 2013,Second Owner,500000,https://droom.in/product/hyundai-verna-16-crdi-sx-o-at-2013-5e5a604964865dbf079e8692
Diesel,40077 ,Mohali,Ford Endeavour Titanium 3.2 4x4 AT 2017,First Owner,3011000,https://droom.in/product/ford-endeavour-titanium-32-4x4-at-2017-5e5a5b8b64865d40089e8681
Diesel,68521 ,Delhi,Toyota Corolla Altis G DIESEL 2011,Second Owner,678000,https://droom.in/product/toyota-corolla-altis-g-diesel-2011-5e65e956096e4bc6068b456a
Diesel,48000 ,Hyderabad,Maruti Suzuki Swift DZire VDi 2015,Second Owner,580000,https://droom.in/product/maruti-suzuki-swift-dzire-vdi-2015-5e5ddb8cd480ad95068b456b
